S_N,Site_ID,Site_Name,cell Name,LAC,Cell_ID,LAT,LONG,NEAREST_SCHOOL,Cell_Name
3225,SL0004,LMTOWN,,4100,400042,8.488774,-13.265906,"Udifa Daycare And Nursery(Pre-Primary)|Applied for Approval|Private,Saint George's Catholic Pre Primary School(Pre-Primary)|Approved|Mission/religious group,Saint George's Catholic Primary School(Primary)|Not Approved|Mission/religious group,Wonderland Nursery And Preparatory School(Primary)|Approved|Private,Edval Junior Secondary School(Junior Secondary)|Approved|Private",LMTOWN2
3226,SL0004,LMTOWN,,4100,400043,8.488774,-13.265906,"Udifa Daycare And Nursery(Pre-Primary)|Applied for Approval|Private,Saint George's Catholic Pre Primary School(Pre-Primary)|Approved|Mission/religious group,Saint George's Catholic Primary School(Primary)|Not Approved|Mission/religious group,Wonderland Nursery And Preparatory School(Primary)|Approved|Private,Edval Junior Secondary School(Junior Secondary)|Approved|Private",LMTOWN3
14,SL0005,Youyi Building,,21000,20051,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",YOUYI1
15,SL0005,Youyi Building,,21000,20052,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",YOUYI2
16,SL0005,Youyi Building,,21000,20053,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",YOUYI3
1145,SL0005,Youyi Building,,30000,10051,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIA
1146,SL0005,Youyi Building,,30000,10052,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIB
1147,SL0005,Youyi Building,,30000,10053,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIC
1148,SL0005,Youyi Building,,30000,30051,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYII
1149,SL0005,Youyi Building,,30000,30052,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIJ
1150,SL0005,Youyi Building,,30000,30053,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIK
1151,SL0005,Youyi Building,,30000,30054,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIM
1152,SL0005,Youyi Building,,30000,30055,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIN
1153,SL0005,Youyi Building,,30000,30056,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIP
1154,SL0005,Youyi Building,,30000,30057,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIX
1155,SL0005,Youyi Building,,30000,30058,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIY
1156,SL0005,Youyi Building,,30000,30059,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",UYOUYIZ
3233,SL0005,LYOUYI,,4100,400051,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",LYOUYI1
3234,SL0005,LYOUYI,,4100,400052,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",LYOUYI2
3235,SL0005,LYOUYI,,4100,400053,8.476241,-13.248337,"Freetown Secondary School For Girls Junior Secondary School(Junior Secondary)|Approved|Government,Freetown Secondary School For Girls Senior Secondary School(Senior Secondary)|Approved|Government,American Montessori Leadership Academy(Pre-Primary)|Not Approved|Private,Young Women Christian Association Preparatory Ywca(Pre-Primary)|Approved|Private,Young Women Christian Association Preparatory School(Primary)|Approved|Private",LYOUYI3
17,SL0006,Goderich Street,,22000,20061,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",GODSTR1
18,SL0006,Goderich Street,,22000,20062,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",GODSTR2
19,SL0006,Goderich Street,,22000,20063,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",GODSTR3
1157,SL0006,Goderich Street,,31000,30061,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTI
1158,SL0006,Goderich Street,,31000,30062,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTJ
1159,SL0006,Goderich Street,,31000,30063,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTK
1160,SL0006,Goderich Street,,31000,30064,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTM
1161,SL0006,Goderich Street,,31000,30065,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTN
1162,SL0006,Goderich Street,,31000,30066,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTP
1163,SL0006,Goderich Street,,31000,30067,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTX
1164,SL0006,Goderich Street,,31000,30068,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTY
1165,SL0006,Goderich Street,,31000,30069,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",UGODSTZ
3242,SL0006,LGODST,,4200,400061,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",LGODST1
3243,SL0006,LGODST,,4200,400062,8.48671,-13.22895,"Kids Care Pre School(Pre-Primary)|Not Approved|Private,Kids Care Primary School(Primary)|Not Approved|Private,Annie Walsh Memorial School Junior Secondary School(Junior Secondary)|Approved|Mission/religious group,Baptist Primary School(Primary)|Approved|Government,Baptist Junior Secondary School(Junior Secondary)|Approved|Mission/religious group",LGODST2
